id,Title,Company Name,Salary,Location,Category,Description,Link
3382,Junior/Senior Technical Network Engineer,AGENSI PEKERJAAN MY RECRUIT DIRECT SDN. BHD.,"RM 5,000 - RM 9,000","Kuala Lumpur, Selangor",Networking,"3382            Junior/Senior Technical Network Engineer            RM 5,000 - RM 9,000            Kuala Lumpur, Selangor            Networking",https://www.jobstreet.com.my/en/job/junior-senior-technical-network-engineer-4711245?jobId=jobstreet-my-job-4711245&sectionRank=30&token=0~3e8d1e97-53b8-42b4-b510-963532d49623&fr=SRP%20Job%20Listing'
5499,SAP ERP Software Developer,ONEAYLE CONSULTING MALAYSIA SDN. BHD.,"RM 5,000 - RM 9,000",Shah Alam/Subang,Networking,"5499            SAP ERP Software Developer            RM 5,000 - RM 9,000            Shah Alam/Subang            Networking",https://www.jobstreet.com.my/en/job/sap-erp-software-developer-4712259?jobId=jobstreet-my-job-4712259&sectionRank=347&token=0~9adf539f-644a-4ef0-bcc4-004426acb57f&fr=SRP%20Job%20Listing'
3273,System Engineer (working location will be in Singapore),PTC System (S) Pte Ltd,"RM 5,400 - RM 7,200",Singapore,Networking,"3273            System Engineer (working location will be in Singapore)            RM 5,400 - RM 7,200            Singapore            Networking",https://www.jobstreet.com.my/en/job/system-engineer-working-location-will-be-in-singapore-8955008/origin/sg?jobId=jobstreet-sg-job-8955008&sectionRank=409&token=0~679163ea-5c4b-4eb1-b433-f104ddc3d7d0&fr=SRP%20Job%20Listing'
8974,"IT System, Network and Security Administrator [Malaysian]",INSTAPAY TECHNOLOGIES SDN. BHD.,"RM 5,500 - RM 7,500",Kuala Lumpur,Networking,"8974            IT System, Network and Security Administrator [Malaysian]            RM 5,500 - RM 7,500            Kuala Lumpur            Networking",https://www.jobstreet.com.my/en/job/it-system-network-and-security-administrator-%5Bmalaysian%5D-4713866?jobId=jobstreet-my-job-4713866&sectionRank=2&token=0~3e8d1e97-53b8-42b4-b510-963532d49623&fr=SRP%20Job%20Listing'
1186,Application Support Engineer,IHS Markit (Malaysia) Sdn Bhd,"RM 5,500 - RM 7,500",Penang,Networking,"1186            Application Support Engineer            RM 5,500 - RM 7,500            Penang            Networking",https://www.jobstreet.com.my/en/job/application-support-engineer-4713089?jobId=jobstreet-my-job-4713089&sectionRank=416&token=0~679163ea-5c4b-4eb1-b433-f104ddc3d7d0&fr=SRP%20Job%20Listing'
2953,Network Engineer,Worldline International (Malaysia) Sdn Bhd,"RM 5,500 - RM 7,700",Kuala Lumpur,Networking,"2953            Network Engineer            RM 5,500 - RM 7,700            Kuala Lumpur            Networking",https://www.jobstreet.com.my/en/job/network-engineer-4713483?jobId=jobstreet-my-job-4713483&sectionRank=7&token=0~3e8d1e97-53b8-42b4-b510-963532d49623&fr=SRP%20Job%20Listing'
5333,INFORMATION SECURITY ENGINEER (MANUFACTURING),AGENSI PEKERJAAN MEGAN MILLIONS SDN. BHD,"RM 5,500 - RM 9,500",Selangor,Networking,"5333            INFORMATION SECURITY ENGINEER (MANUFACTURING)            RM 5,500 - RM 9,500            Selangor            Networking",https://www.jobstreet.com.my/en/job/information-security-engineer-manufacturing-4696537?jobId=jobstreet-my-job-4696537&sectionRank=247&token=0~94d2331d-28ed-46d7-af48-debab3df249b&fr=SRP%20Job%20Listing'
4819,Technical Project Manager (Software),Agensi Pekerjaan Randstad Sdn Bhd - Professional,"RM 6,000 - RM 12,000",Kuala Lumpur,Networking,"4819            Technical Project Manager (Software)            RM 6,000 - RM 12,000            Kuala Lumpur            Networking",https://www.jobstreet.com.my/en/job/technical-project-manager-software-4705310?jobId=jobstreet-my-job-4705310&sectionRank=412&token=0~679163ea-5c4b-4eb1-b433-f104ddc3d7d0&fr=SRP%20Job%20Listing'
9092,Senior Tech Executive,Radar Management Sdn. Bhd.,"RM 6,000 - RM 7,000",Kuala Lumpur,Networking,"9092            Senior Tech Executive            RM 6,000 - RM 7,000            Kuala Lumpur            Networking",https://www.jobstreet.com.my/en/job/senior-tech-executive-4674149?jobId=jobstreet-my-job-4674149&sectionRank=138&token=0~3650b03a-e215-4678-980a-c57df632e7f7&fr=SRP%20Job%20Listing'
9608,SAN/NAS Storage Specialist - 1 Year Contract-  Kajang (Datacenter),ProMicom Service (M) Sdn Bhd,"RM 6,000 - RM 7,000",Kajang/Bangi/Serdang,Networking,"9608            SAN/NAS Storage Specialist - 1 Year Contract-  Kajang (Datacenter)            RM 6,000 - RM 7,000            Kajang/Bangi/Serdang            Networking",https://www.jobstreet.com.my/en/job/san-nas-storage-specialist-1-year-contract-kajang-datacenter-4695577?jobId=jobstreet-my-job-4695577&sectionRank=220&token=0~bfae26ac-8a4f-460c-b4fe-1e9ed8633668&fr=SRP%20Job%20Listing'
8444,Network Engineer - CCNA,Tentacle Tech,"RM 6,000 - RM 7,000",Selangor,Networking,"8444            Network Engineer - CCNA            RM 6,000 - RM 7,000            Selangor            Networking",https://www.jobstreet.com.my/en/job/network-engineer-ccna-4694296?jobId=jobstreet-my-job-4694296&sectionRank=19&token=0~3e8d1e97-53b8-42b4-b510-963532d49623&fr=SRP%20Job%20Listing'
6949,IT Engineer (Network & Security),See Hoy Chan Sdn. Berhad,"RM 6,000 - RM 8,000",Petaling Jaya,Networking,"6949            IT Engineer (Network & Security)            RM 6,000 - RM 8,000            Petaling Jaya            Networking",https://www.jobstreet.com.my/en/job/it-engineer-network-security-4700898?jobId=jobstreet-my-job-4700898&sectionRank=92&token=0~f835336b-60af-4bbd-b2ad-3d0dd9522851&fr=SRP%20Job%20Listing'
2600,Network Engineer -Service Fulfillment,Scicom (MSC) Berhad,"RM 6,000 - RM 8,400",Kuala Lumpur,Networking,"2600            Network Engineer -Service Fulfillment            RM 6,000 - RM 8,400            Kuala Lumpur            Networking",https://www.jobstreet.com.my/en/job/network-engineer-service-fulfillment-4698053?jobId=jobstreet-my-job-4698053&sectionRank=8&token=0~3e8d1e97-53b8-42b4-b510-963532d49623&fr=SRP%20Job%20Listing'
8043,Level 2 Network Engineer,Mesiniaga Berhad,"RM 6,000 - RM 8,500",Selangor,Networking,"8043            Level 2 Network Engineer            RM 6,000 - RM 8,500            Selangor            Networking",https://www.jobstreet.com.my/en/job/level-2-network-engineer-4694942?jobId=jobstreet-my-job-4694942&sectionRank=148&token=0~3650b03a-e215-4678-980a-c57df632e7f7&fr=SRP%20Job%20Listing'
3098,Unix Engineer,Avensys Consulting Sdn Bhd,"RM 6,500 - RM 8,000",Kuala Lumpur,Networking,"3098            Unix Engineer            RM 6,500 - RM 8,000            Kuala Lumpur            Networking",https://www.jobstreet.com.my/en/job/unix-engineer-4701694?jobId=jobstreet-my-job-4701694&sectionRank=254&token=0~94d2331d-28ed-46d7-af48-debab3df249b&fr=SRP%20Job%20Listing'
9834,Head - Service Delivery,Genting Malaysia Berhad,"RM 6,500 - RM 8,500",Pahang,Networking,"9834            Head - Service Delivery            RM 6,500 - RM 8,500            Pahang            Networking",https://www.jobstreet.com.my/en/job/head-service-delivery-4691622?jobId=jobstreet-my-job-4691622&sectionRank=306&token=0~42ce6654-bb45-4c98-ac39-4fb9c92e4e67&fr=SRP%20Job%20Listing'
5010,Senior Workplace & Mobility Engineer,Zurich Life Insurance Malaysia Berhad,"RM 6,500 - RM 9,000",Kuala Lumpur,Networking,"5010            Senior Workplace & Mobility Engineer            RM 6,500 - RM 9,000            Kuala Lumpur            Networking",https://www.jobstreet.com.my/en/job/senior-workplace-mobility-engineer-4686623?jobId=jobstreet-my-job-4686623&sectionRank=215&token=0~bfae26ac-8a4f-460c-b4fe-1e9ed8633668&fr=SRP%20Job%20Listing'
3310,IT Manager,Everbest Soya Bean Products Sdn Bhd,"RM 6,500 - RM 9,500",Kedah,Networking,"3310            IT Manager            RM 6,500 - RM 9,500            Kedah            Networking",https://www.jobstreet.com.my/en/job/it-manager-4713069?jobId=jobstreet-my-job-4713069&sectionRank=358&token=0~9adf539f-644a-4ef0-bcc4-004426acb57f&fr=SRP%20Job%20Listing'
2490,"Lead, System Engineering",Carsome Sdn Bhd,"RM 7,000 - RM 12,000",Selangor,Networking,"2490            Lead, System Engineering            RM 7,000 - RM 12,000            Selangor            Networking",https://www.jobstreet.com.my/en/job/lead-system-engineering-4686578?jobId=jobstreet-my-job-4686578&sectionRank=236&token=0~bfae26ac-8a4f-460c-b4fe-1e9ed8633668&fr=SRP%20Job%20Listing'
3500,Senior Software Developer,FINEXUS SDN BHD,"RM 7,000 - RM 8,500",Kuala Lumpur,Networking,"3500            Senior Software Developer            RM 7,000 - RM 8,500            Kuala Lumpur            Networking",https://www.jobstreet.com.my/en/job/senior-software-developer-4696072?jobId=jobstreet-my-job-4696072&sectionRank=393&token=0~679163ea-5c4b-4eb1-b433-f104ddc3d7d0&fr=SRP%20Job%20Listing'
2229,ICT Manager,Australian International School Malaysia,"RM 7,000 - RM 8,500",Selangor,Networking,"2229            ICT Manager            RM 7,000 - RM 8,500            Selangor            Networking",https://www.jobstreet.com.my/en/job/ict-manager-4714518?jobId=jobstreet-my-job-4714518&sectionRank=411&token=0~679163ea-5c4b-4eb1-b433-f104ddc3d7d0&fr=SRP%20Job%20Listing'
5622,IT INFRASTRUCTURE MANAGER,Orientus Industry Sdn Bhd,"RM 7,000 - RM 9,000",Johor,Networking,"5622            IT INFRASTRUCTURE MANAGER            RM 7,000 - RM 9,000            Johor            Networking",https://www.jobstreet.com.my/en/job/it-infrastructure-manager-4693602?jobId=jobstreet-my-job-4693602&sectionRank=295&token=0~206de82b-6ea3-4636-925e-397e794ec170&fr=SRP%20Job%20Listing'
4307,IT Infra & Systems Lead @ Kulim,Agensi Pekerjaan PERSOLKELLY Malaysia Sdn Bhd,"RM 7,000 - RM 9,000",Kulim,Networking,"4307            IT Infra & Systems Lead @ Kulim            RM 7,000 - RM 9,000            Kulim            Networking",https://www.jobstreet.com.my/en/job/it-infra-systems-lead-%40-kulim-4689181?jobId=jobstreet-my-job-4689181&sectionRank=286&token=0~206de82b-6ea3-4636-925e-397e794ec170&fr=SRP%20Job%20Listing'
9916,Security Engineer,PTW Malaysia,"RM 7,000 - RM 9,500",Kuala Lumpur,Networking,"9916            Security Engineer            RM 7,000 - RM 9,500            Kuala Lumpur            Networking",https://www.jobstreet.com.my/en/job/security-engineer-4685386?jobId=jobstreet-my-job-4685386&sectionRank=357&token=0~9adf539f-644a-4ef0-bcc4-004426acb57f&fr=SRP%20Job%20Listing'
6271,DevOps Engineer,CLOUD COMRADE PTE. LTD.,"RM 8,000 - RM 12,000",Selangor,Networking,"6271            DevOps Engineer            RM 8,000 - RM 12,000            Selangor            Networking",https://www.jobstreet.com.my/en/job/devops-engineer-8923714/origin/sg?jobId=jobstreet-sg-job-8923714&sectionRank=406&token=0~679163ea-5c4b-4eb1-b433-f104ddc3d7d0&fr=SRP%20Job%20Listing'
8340,Advanced Engineer L3,Park Place Technologies Malaysia Sdn Bhd,"RM 8,000 - RM 12,000",Shah Alam/Subang,Networking,"8340            Advanced Engineer L3            RM 8,000 - RM 12,000            Shah Alam/Subang            Networking",https://www.jobstreet.com.my/en/job/advanced-engineer-l3-8955745/origin/sg?jobId=jobstreet-sg-job-8955745&sectionRank=145&token=0~3650b03a-e215-4678-980a-c57df632e7f7&fr=SRP%20Job%20Listing'
5063,Network Engineer L2,UPTHINK TECHNOLOGY SDN. BHD.,"RM 9,000 - RM 11,000",Kuala Lumpur,Networking,"5063            Network Engineer L2            RM 9,000 - RM 11,000            Kuala Lumpur            Networking",https://www.jobstreet.com.my/en/job/network-engineer-l2-4687903?jobId=jobstreet-my-job-4687903&sectionRank=66&token=0~afc4f578-80f0-4ca9-a4e7-4a4b9e5f227b&fr=SRP%20Job%20Listing'
2611,Business & Service Migration Lead,ASK Resources,"RM 9,000 - RM 12,000",Shah Alam/Subang,Networking,"2611            Business & Service Migration Lead            RM 9,000 - RM 12,000            Shah Alam/Subang            Networking",https://www.jobstreet.com.my/en/job/business-service-migration-lead-4693134?jobId=jobstreet-my-job-4693134&sectionRank=316&token=0~42ce6654-bb45-4c98-ac39-4fb9c92e4e67&fr=SRP%20Job%20Listing'
7674,"Senior Exec, Technology Security Management",Etiqa Insurance & Takaful,"RM 6,500 - RM 8,500",Kuala Lumpur,Security,"7674            Senior Exec, Technology Security Management            RM 6,500 - RM 8,500            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/senior-exec-technology-security-management-4691453?jobId=jobstreet-my-job-4691453&sectionRank=47&token=0~ea63b307-b81f-49c6-ae5e-eb101c9fc122&fr=SRP%20Job%20Listing'
2650,"Team Head, Information Security Officer",Agensi Pekerjaan Randstad Sdn Bhd - Professional,"RM 1,000 - RM 1,500",Kuala Lumpur,Security,"2650            Team Head, Information Security Officer            RM 1,000 - RM 1,500            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/team-head-information-security-officer-4709852?jobId=jobstreet-my-job-4709852&sectionRank=43&token=0~ea63b307-b81f-49c6-ae5e-eb101c9fc122&fr=SRP%20Job%20Listing'
4661,Technical Executive,Full Image Sdn Bhd,"RM 1,800 - RM 2,700",Selangor,Security,"4661            Technical Executive            RM 1,800 - RM 2,700            Selangor            Security",https://www.jobstreet.com.my/en/job/technical-executive-4692135?jobId=jobstreet-my-job-4692135&sectionRank=435&token=0~899591e2-ba61-483d-b99d-8fdf1e534b3c&fr=SRP%20Job%20Listing'
1842,Junior IT Executive (MIS),COSMO RESTAURANTS SDN BHD ( BURGER KING MALAYSIA),"RM 1,800 - RM 3,000",Klang/Port Klang,Security,"1842            Junior IT Executive (MIS)            RM 1,800 - RM 3,000            Klang/Port Klang            Security",https://www.jobstreet.com.my/en/job/junior-it-executive-mis-4703381?jobId=jobstreet-my-job-4703381&sectionRank=183&token=0~4708624c-15bb-46ab-be0b-33b5f2b75e83&fr=SRP%20Job%20Listing'
8551,Cyber Security Specialist,DWELL TECHNOLOGIES SDN. BHD.,"RM 10,000 - RM 12,000",Kuala Lumpur,Security,"8551            Cyber Security Specialist            RM 10,000 - RM 12,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/cyber-security-specialist-4706407?jobId=jobstreet-my-job-4706407&sectionRank=57&token=0~ea63b307-b81f-49c6-ae5e-eb101c9fc122&fr=SRP%20Job%20Listing'
7738,IT Manager,JP Associates,"RM 10,000 - RM 12,000",Sarawak,Security,"7738            IT Manager            RM 10,000 - RM 12,000            Sarawak            Security",https://www.jobstreet.com.my/en/job/it-manager-4685899?jobId=jobstreet-my-job-4685899&sectionRank=304&token=0~2292d1f6-ac25-4d90-95a7-dad6b9fb93ad&fr=SRP%20Job%20Listing'
5688,Cloud Architect,Tata Consultancy Services,"RM 10,000 - RM 14,000",Kuala Lumpur,Security,"5688            Cloud Architect            RM 10,000 - RM 14,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/cloud-architect-4688776?jobId=jobstreet-my-job-4688776&sectionRank=460&token=0~7bd3fe0e-d4d3-48f9-bbd2-cbefb9bc7bf1&fr=SRP%20Job%20Listing'
5759,Senior Dynamics 365 Developer,Evocate Pty Ltd,"RM 10,000 - RM 14,000","Johor, Kedah, Kuala Lumpur, Kelantan, Labuan, Melaka, Negeri Sembilan, Penang, Perak, Selangor",Security,"5759            Senior Dynamics 365 Developer            RM 10,000 - RM 14,000            Johor, Kedah, Kuala Lumpur, Kelantan, Labuan, Melaka, Negeri Sembilan, Penang, Perak, Selangor            Security",https://www.jobstreet.com.my/en/job/senior-dynamics-365-developer-4683550?jobId=jobstreet-my-job-4683550&sectionRank=472&token=0~7bd3fe0e-d4d3-48f9-bbd2-cbefb9bc7bf1&fr=SRP%20Job%20Listing'
4469,"Chief Security Information Officer, CISO",AIG Technologies (M) Sdn Bhd,"RM 11,500 - RM 16,100",Kuala Lumpur,Security,"4469            Chief Security Information Officer, CISO            RM 11,500 - RM 16,100            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/chief-security-information-officer-ciso-4709255?jobId=jobstreet-my-job-4709255&sectionRank=184&token=0~4708624c-15bb-46ab-be0b-33b5f2b75e83&fr=SRP%20Job%20Listing'
8373,Senior Information Security Staff Engineer,Agensi Pekerjaan Hays (Malaysia) Sdn Bhd,"RM 12,000 - RM 20,000",Selangor,Security,"8373            Senior Information Security Staff Engineer            RM 12,000 - RM 20,000            Selangor            Security",https://www.jobstreet.com.my/en/job/senior-information-security-staff-engineer-4704157?jobId=jobstreet-my-job-4704157&sectionRank=69&token=0~8d33b38a-5065-401f-9550-04d7d3bbda98&fr=SRP%20Job%20Listing'
6709,Principal Database Administrator,Amway IT Services Sdn Bhd,"RM 14,000 - RM 19,000",Kuala Lumpur,Security,"6709            Principal Database Administrator            RM 14,000 - RM 19,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/principal-database-administrator-4682819?jobId=jobstreet-my-job-4682819&sectionRank=434&token=0~899591e2-ba61-483d-b99d-8fdf1e534b3c&fr=SRP%20Job%20Listing'
8385,Network Engineer,DMX Packet (M) Sdn Bhd,"RM 15,000 - RM 20,000",Kuala Lumpur,Security,"8385            Network Engineer            RM 15,000 - RM 20,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/network-engineer-4687713?jobId=jobstreet-my-job-4687713&sectionRank=200&token=0~4708624c-15bb-46ab-be0b-33b5f2b75e83&fr=SRP%20Job%20Listing'
1090,System Architect,SENSETIME TECHNOLOGY MALAYSIA SDN. BHD.,"RM 15,000 - RM 30,000",Kuala Lumpur,Security,"1090            System Architect            RM 15,000 - RM 30,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/system-architect-4696509?jobId=jobstreet-my-job-4696509&sectionRank=479&token=0~7bd3fe0e-d4d3-48f9-bbd2-cbefb9bc7bf1&fr=SRP%20Job%20Listing'
6390,"Head, Cybersecurity and Incident Response",RHB Banking Group,"RM 15,100 - RM 18,100",Kuala Lumpur,Security,"6390            Head, Cybersecurity and Incident Response            RM 15,100 - RM 18,100            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/head-cybersecurity-and-incident-response-4703870?jobId=jobstreet-my-job-4703870&sectionRank=5&token=0~6653dd14-177d-4175-ba75-d1891feabb4e&fr=SRP%20Job%20Listing'
8603,ERP Technical Integration Lead,SEEK Asia (JobStreet),"RM 17,000 - RM 24,000",Kuala Lumpur,Security,"8603            ERP Technical Integration Lead            RM 17,000 - RM 24,000            Kuala Lumpur            Security",https://www.jobstreet.com.my/en/job/erp-technical-integration-lead-4714527?jobId=jobstreet-my-job-4714527&sectionRank=362&token=0~5787109d-123f-4e7d-89e8-79ae64ef049c&fr=SRP%20Job%20Listing'
